,Knesset Number,Member ID,First Name,Last Name,Gender,Party ID,Party Name,Role ID,Role Desc
1370,20,30058,מכלוף מיקי,זוהר,זכר,,,42,חבר ועדה
1371,20,28513,יואב,בן צור,זכר,,,42,חבר ועדה
1372,20,4412,רוברט,אילטוב,זכר,,,42,חבר ועדה
1373,20,23591,אלעזר,שטרן,זכר,,,42,חבר ועדה
1374,20,560,אחמד,טיבי,זכר,,,42,חבר ועדה
1375,20,30065,איילת,נחמיאס ורבין,נקבה,,,66,חברת ועדה
1376,20,30057,יואב,קיש,זכר,,,42,חבר ועדה
1377,20,30057,יואב,קיש,זכר,,,41,"יו""ר ועדה"
1378,20,30065,איילת,נחמיאס ורבין,נקבה,,,66,חברת ועדה
1379,20,28513,יואב,בן צור,זכר,,,42,חבר ועדה
1380,20,23553,שולי,מועלם-רפאלי,נקבה,,,66,חברת ועדה
1381,20,30300,אמיר,אוחנה,זכר,,,42,חבר ועדה
1382,20,4412,רוברט,אילטוב,זכר,,,42,חבר ועדה
1383,20,4416,דב,חנין,זכר,,,42,חבר ועדה
1384,20,30082,יפעת,שאשא ביטון,נקבה,,,66,חברת ועדה
1385,20,12952,אורלי,לוי אבקסיס,נקבה,,,66,חברת ועדה
1386,20,30074,חיים,ילין,זכר,,,42,חבר ועדה
1387,20,30289,יעל,כהן-פארן,נקבה,,,66,חברת ועדה
1388,20,11835,אורי,מקלב,זכר,,,42,חבר ועדה
1389,20,4355,יואל,חסון,זכר,,,42,חבר ועדה
1390,20,30061,רויטל,סויד,נקבה,,,66,חברת ועדה
1391,20,2178,זאב בנימין,בגין,זכר,,,42,חבר ועדה
1392,20,23565,מרב,מיכאלי,נקבה,,,66,חברת ועדה
1393,20,23553,שולי,מועלם-רפאלי,נקבה,,,66,חברת ועדה
1394,20,30121,עודד,פורר,זכר,,,42,חבר ועדה
1395,20,30098,אורן אסף,חזן,זכר,,,42,חבר ועדה
1396,20,475,איוב,קרא,זכר,,,39,שר
1397,20,30121,עודד,פורר,זכר,,,42,חבר ועדה
1398,20,30121,עודד,פורר,זכר,,,41,"יו""ר ועדה"
1399,20,23534,מרדכי,יוגב,זכר,,,42,חבר ועדה
1400,20,30102,מירב,בן ארי,נקבה,,,66,חברת ועדה
1401,20,30060,מנואל,טרכטנברג,זכר,,,42,חבר ועדה
1402,20,12964,חנין,זועבי,נקבה,,,66,חברת ועדה
1403,20,30074,חיים,ילין,זכר,,,42,חבר ועדה
1404,20,30096,נורית,קורן,נקבה,,,66,חברת ועדה
1405,20,467,צחי,הנגבי,זכר,,,49,"מ""מ שר"
1406,20,23534,מרדכי,יוגב,זכר,,,42,חבר ועדה
1407,20,23673,עמר,בר לב,זכר,,,42,חבר ועדה
1408,20,4395,אבי,דיכטר,זכר,,,41,"יו""ר ועדה"
1409,20,4395,אבי,דיכטר,זכר,,,42,חבר ועדה
1410,20,23600,עפר,שלח,זכר,,,42,חבר ועדה
1411,20,23673,עמר,בר לב,זכר,,,42,חבר ועדה
1412,20,30059,ענת,ברקו,נקבה,,,66,חברת ועדה
1413,20,23534,מרדכי,יוגב,זכר,,,42,חבר ועדה
1414,20,1056,יעקב,מרגי,זכר,,,42,חבר ועדה
1415,20,1056,יעקב,מרגי,זכר,,,41,"יו""ר ועדה"
1416,20,30058,מכלוף מיקי,זוהר,זכר,,,42,חבר ועדה
1417,20,12964,חנין,זועבי,נקבה,,,66,חברת ועדה
1418,20,30074,חיים,ילין,זכר,,,42,חבר ועדה
1419,20,30121,עודד,פורר,זכר,,,42,חבר ועדה
1420,20,30060,מנואל,טרכטנברג,זכר,,,42,חבר ועדה
1421,20,30082,יפעת,שאשא ביטון,נקבה,,,66,חברת ועדה
1422,20,30057,יואב,קיש,זכר,,,42,חבר ועדה
1423,20,11835,אורי,מקלב,זכר,,,42,חבר ועדה
1424,20,23553,שולי,מועלם-רפאלי,נקבה,,,66,חברת ועדה
1425,20,23631,קארין,אלהרר,נקבה,,,66,חברת ועדה
1426,20,30065,איילת,נחמיאס ורבין,נקבה,,,66,חברת ועדה
1427,20,23553,שולי,מועלם-רפאלי,נקבה,,,66,חברת ועדה
1428,20,30520,ג'מעה,אזברגה,זכר,,,42,חבר ועדה
1429,20,445,איתן,כבל,זכר,,,42,חבר ועדה
1430,20,445,איתן,כבל,זכר,,,41,"יו""ר ועדה"
1431,20,30057,יואב,קיש,זכר,,,42,חבר ועדה
1432,20,30065,איילת,נחמיאס ורבין,נקבה,,,66,חברת ועדה
1433,20,4416,דב,חנין,זכר,,,42,חבר ועדה
1434,20,30074,חיים,ילין,זכר,,,42,חבר ועדה
1435,20,30084,רועי,פולקמן,זכר,,,42,חבר ועדה
1436,20,30328,יגאל,גואטה,זכר,,,42,חבר ועדה
1437,20,4412,רוברט,אילטוב,זכר,,,42,חבר ועדה
1438,20,30055,בצלאל,סמוטריץ',זכר,,,42,חבר ועדה
1439,20,30300,אמיר,אוחנה,זכר,,,42,חבר ועדה
1440,20,30300,אמיר,אוחנה,זכר,,,41,"יו""ר ועדה"
1441,20,30058,מכלוף מיקי,זוהר,זכר,,,42,חבר ועדה
1442,20,30095,אברהם,נגוסה,זכר,,,42,חבר ועדה
1443,20,4355,יואל,חסון,זכר,,,42,חבר ועדה
1444,20,30065,איילת,נחמיאס ורבין,נקבה,,,66,חברת ועדה
1445,20,30071,עבדאללה,אבו מערוף,זכר,,,42,חבר ועדה
1446,20,28513,יואב,בן צור,זכר,,,42,חבר ועדה
1447,20,4412,רוברט,אילטוב,זכר,,,42,חבר ועדה
1448,20,30096,נורית,קורן,נקבה,,,66,חברת ועדה
1449,20,469,ציפי,לבני,נקבה,,,66,חברת ועדה
1450,20,30070,אוסאמה,סעדי,זכר,,,42,חבר ועדה
1451,20,23596,יעל,גרמן,נקבה,,,66,חברת ועדה
1452,20,30081,טלי,פלוסקוב,נקבה,,,66,חברת ועדה
1453,20,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
1454,20,11835,אורי,מקלב,זכר,,,42,חבר ועדה
1455,20,23653,מיכל,רוזין,נקבה,,,66,חברת ועדה
1456,20,30061,רויטל,סויד,נקבה,,,66,חברת ועדה
1457,20,498,משולם,נהרי,זכר,,,40,סגן שר
1458,20,30300,אמיר,אוחנה,זכר,,,42,חבר ועדה
1459,20,30300,אמיר,אוחנה,זכר,,,41,"יו""ר ועדה"
1460,20,30058,מכלוף מיקי,זוהר,זכר,,,42,חבר ועדה
1461,20,30095,אברהם,נגוסה,זכר,,,42,חבר ועדה
1462,20,4355,יואל,חסון,זכר,,,42,חבר ועדה
1463,20,30065,איילת,נחמיאס ורבין,נקבה,,,66,חברת ועדה
1464,20,30071,עבדאללה,אבו מערוף,זכר,,,42,חבר ועדה
1465,20,28513,יואב,בן צור,זכר,,,42,חבר ועדה
1466,20,4412,רוברט,אילטוב,זכר,,,42,חבר ועדה
1467,20,30096,נורית,קורן,נקבה,,,66,חברת ועדה
1468,20,469,ציפי,לבני,נקבה,,,66,חברת ועדה
1469,20,30070,אוסאמה,סעדי,זכר,,,42,חבר ועדה
1470,20,23596,יעל,גרמן,נקבה,,,66,חברת ועדה
1471,20,30081,טלי,פלוסקוב,נקבה,,,66,חברת ועדה
1472,20,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
1473,20,11835,אורי,מקלב,זכר,,,42,חבר ועדה
1474,20,23653,מיכל,רוזין,נקבה,,,66,חברת ועדה
1475,20,30300,אמיר,אוחנה,זכר,,,41,"יו""ר ועדה"
1476,20,30061,רויטל,סויד,נקבה,,,66,חברת ועדה
1477,20,4395,אבי,דיכטר,זכר,,,42,חבר ועדה
1478,20,30057,יואב,קיש,זכר,,,42,חבר ועדה
1479,20,23673,עמר,בר לב,זכר,,,42,חבר ועדה
1480,20,4395,אבי,דיכטר,זכר,,,41,"יו""ר ועדה"
1481,20,30470,מיכאל,מלכיאלי,זכר,,,42,חבר ועדה
1482,20,30078,אלי,אלאלוף,זכר,,,67,"מ""מ חבר ועדה"
1483,20,30081,טלי,פלוסקוב,נקבה,,,66,חברת ועדה
1484,20,30118,שרן מרים,השכל,נקבה,,,66,חברת ועדה
1485,20,28513,יואב,בן צור,זכר,,,42,חבר ועדה
1486,20,504,זהבה,גלאון,נקבה,,,66,חברת ועדה
1487,20,30074,חיים,ילין,זכר,,,42,חבר ועדה
1488,20,23534,מרדכי,יוגב,זכר,,,42,חבר ועדה
1489,20,23534,מרדכי,יוגב,זכר,,,42,חבר ועדה
1490,20,23534,מרדכי,יוגב,זכר,,,41,"יו""ר ועדה"
1491,20,30078,אלי,אלאלוף,זכר,,,42,חבר ועדה
1492,20,30096,נורית,קורן,נקבה,,,66,חברת ועדה
1493,20,30102,מירב,בן ארי,נקבה,,,66,חברת ועדה
1494,20,30071,עבדאללה,אבו מערוף,זכר,,,42,חבר ועדה
1495,20,23597,מאיר,כהן,זכר,,,42,חבר ועדה
1496,20,30068,עבד אל חכים,חאג' יחיא,זכר,,,42,חבר ועדה
1497,20,23570,מיכל,בירן,נקבה,,,66,חברת ועדה
1498,20,23558,דוד,ביטן,זכר,,,30,יושב–ראש הקואליציה
1499,20,467,צחי,הנגבי,זכר,,,30,יושב–ראש הקואליציה
1500,20,30548,סעיד,אלחרומי,זכר,,,43,חבר הכנסת
1501,20,30078,אלי,אלאלוף,זכר,,,67,"מ""מ חבר ועדה"
1502,20,30300,אמיר,אוחנה,זכר,,,42,חבר ועדה
1503,20,30079,מיכאל,אורן,זכר,,,42,חבר ועדה
1504,20,23653,מיכל,רוזין,נקבה,,,67,"מ""מ חבר ועדה"
1505,20,30118,שרן מרים,השכל,נקבה,,,67,"מ""מ חבר ועדה"
1506,20,30074,חיים,ילין,זכר,,,67,"מ""מ חבר ועדה"
1507,20,30080,רחל,עזריה,נקבה,,,67,"מ""מ חבר ועדה"
1508,20,30549,דן,סיידה,זכר,,,43,חבר הכנסת
1509,20,30550,אבראהים,חג'אזי,זכר,,,43,חבר הכנסת
1510,20,498,משולם,נהרי,זכר,,,43,חבר הכנסת
1511,20,30300,אמיר,אוחנה,זכר,,,42,חבר ועדה
1512,20,30300,אמיר,אוחנה,זכר,,,42,חבר ועדה
1513,20,30300,אמיר,אוחנה,זכר,,,41,"יו""ר ועדה"
1514,20,30058,מכלוף מיקי,זוהר,זכר,,,42,חבר ועדה
1515,20,30095,אברהם,נגוסה,זכר,,,42,חבר ועדה
1516,20,4355,יואל,חסון,זכר,,,42,חבר ועדה
1517,20,28513,יואב,בן צור,זכר,,,42,חבר ועדה
1518,20,4412,רוברט,אילטוב,זכר,,,42,חבר ועדה
1519,20,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
1520,20,11835,אורי,מקלב,זכר,,,42,חבר ועדה
1521,20,30061,רויטל,סויד,נקבה,,,66,חברת ועדה
1522,20,30096,נורית,קורן,נקבה,,,66,חברת ועדה
1523,20,469,ציפי,לבני,נקבה,,,66,חברת ועדה
1524,20,23596,יעל,גרמן,נקבה,,,66,חברת ועדה
1525,20,30081,טלי,פלוסקוב,נקבה,,,66,חברת ועדה
1526,20,23653,מיכל,רוזין,נקבה,,,66,חברת ועדה
1527,20,498,משולם,נהרי,זכר,,,40,סגן שר
1528,20,498,משולם,נהרי,זכר,,,40,סגן שר
1529,20,30554,סאלח,סעד,זכר,,,43,חבר הכנסת
1530,20,30555,לאה,פדידה,נקבה,,,61,חברת הכנסת
1531,20,511,מוסי,רז,זכר,,,43,חבר הכנסת
1532,20,30065,איילת,נחמיאס ורבין,נקבה,,,66,חברת ועדה
1533,20,23573,יוסי,יונה,זכר,,,42,חבר ועדה
1534,20,30554,סאלח,סעד,זכר,,,42,חבר ועדה
1535,20,30055,בצלאל,סמוטריץ',זכר,,,42,חבר ועדה
1536,20,23553,שולי,מועלם-רפאלי,נקבה,,,66,חברת ועדה
1537,20,4412,רוברט,אילטוב,זכר,,,42,חבר ועדה
1538,20,30121,עודד,פורר,זכר,,,42,חבר ועדה
1539,20,1044,יצחק,הרצוג,זכר,,,42,חבר ועדה
1540,20,30063,איתן,ברושי,זכר,,,42,חבר ועדה
1541,20,30121,עודד,פורר,זכר,,,42,חבר ועדה
1542,20,4412,רוברט,אילטוב,זכר,,,42,חבר ועדה
1543,20,30084,רועי,פולקמן,זכר,,,42,חבר ועדה
1544,20,30080,רחל,עזריה,נקבה,,,66,חברת ועדה
1545,20,30080,רחל,עזריה,נקבה,,,41,"יו""ר ועדה"
1546,20,30289,יעל,כהן-פארן,נקבה,,,66,חברת ועדה
1547,20,30555,לאה,פדידה,נקבה,,,67,"מ""מ חבר ועדה"
1548,20,30558,יוסף,עטאונה,זכר,,,43,חבר הכנסת
1549,20,30554,סאלח,סעד,זכר,,,42,חבר ועדה
1550,20,30095,אברהם,נגוסה,זכר,,,42,חבר ועדה
1551,20,23573,יוסי,יונה,זכר,,,42,חבר ועדה
1552,20,12955,מנחם אליעזר,מוזס,זכר,,,42,חבר ועדה
1553,20,30328,יגאל,גואטה,זכר,,,42,חבר ועדה
1554,20,30061,רויטל,סויד,נקבה,,,71,סגנית יושב-ראש הכנסת
1555,20,4405,שלי,יחימוביץ',נקבה,,,66,חברת ועדה
1556,20,488,יצחק,וקנין,זכר,,,42,חבר ועדה
1557,20,30081,טלי,פלוסקוב,נקבה,,,66,חברת ועדה
1558,20,30081,טלי,פלוסקוב,נקבה,,,41,"יו""ר ועדה"
1559,20,23568,איציק,שמולי,זכר,,,42,חבר ועדה
1560,20,30470,מיכאל,מלכיאלי,זכר,,,42,חבר ועדה
1561,20,23560,יוליה,מלינובסקי,נקבה,,,66,חברת ועדה
1562,20,503,אילן,גילאון,זכר,,,42,חבר ועדה
1563,20,30095,אברהם,נגוסה,זכר,,,42,חבר ועדה
1564,20,30096,נורית,קורן,נקבה,,,66,חברת ועדה
1565,20,23573,יוסי,יונה,זכר,,,42,חבר ועדה
1566,20,23598,יעקב,פרי,זכר,,,42,חבר ועדה
1567,20,4416,דב,חנין,זכר,,,42,חבר ועדה
1568,20,23641,יעקב,אשר,זכר,,,42,חבר ועדה
1569,20,23553,שולי,מועלם-רפאלי,נקבה,,,66,חברת ועדה
1570,20,23673,עמר,בר לב,זכר,,,42,חבר ועדה
1571,20,1044,יצחק,הרצוג,זכר,,,42,חבר ועדה
1572,20,23569,מיקי,רוזנטל,זכר,,,42,חבר ועדה
1573,20,30065,איילת,נחמיאס ורבין,נקבה,,,67,"מ""מ חבר ועדה"
1574,20,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
1575,20,1068,ניסן,סלומינסקי,זכר,,,41,"יו""ר ועדה"
1576,20,11835,אורי,מקלב,זכר,,,42,חבר ועדה
1577,20,30061,רויטל,סויד,נקבה,,,66,חברת ועדה
1578,20,488,יצחק,וקנין,זכר,,,42,חבר ועדה
1579,20,30058,מכלוף מיקי,זוהר,זכר,,,42,חבר ועדה
1580,20,23569,מיקי,רוזנטל,זכר,,,42,חבר ועדה
1581,20,1057,ישראל,אייכלר,זכר,,,70,סגן יושב-ראש הכנסת
1582,20,488,יצחק,וקנין,זכר,,,70,סגן יושב-ראש הכנסת
1583,20,23652,עיסאווי,פריג',זכר,,,70,סגן יושב-ראש הכנסת
1584,20,23631,קארין,אלהרר,נקבה,,,66,חברת ועדה
1585,20,23566,סתיו,שפיר,נקבה,,,67,"מ""מ חבר ועדה"
1586,20,30099,איל,בן ראובן,זכר,,,42,חבר ועדה
1587,20,4355,יואל,חסון,זכר,,,67,"מ""מ חבר ועדה"
1588,20,503,אילן,גילאון,זכר,,,42,חבר ועדה
1589,20,511,מוסי,רז,זכר,,,42,חבר ועדה
1590,20,511,מוסי,רז,זכר,,,42,חבר ועדה
1591,20,23558,דוד,ביטן,זכר,,,42,חבר ועדה
1592,20,511,מוסי,רז,זכר,,,42,חבר ועדה
1593,20,30074,חיים,ילין,זכר,,,42,חבר ועדה
1594,20,30289,יעל,כהן-פארן,נקבה,,,66,חברת ועדה
1595,20,30057,יואב,קיש,זכר,,,42,חבר ועדה
1596,20,30074,חיים,ילין,זכר,,,41,"יו""ר ועדה"
1597,20,23652,עיסאווי,פריג',זכר,,,42,חבר ועדה
1598,20,30070,אוסאמה,סעדי,זכר,,,42,חבר ועדה
1599,20,4395,אבי,דיכטר,זכר,,,42,חבר ועדה
1600,20,4395,אבי,דיכטר,זכר,,,41,"יו""ר ועדה"
1601,20,30300,אמיר,אוחנה,זכר,,,42,חבר ועדה
1602,20,28513,יואב,בן צור,זכר,,,42,חבר ועדה
1603,20,23600,עפר,שלח,זכר,,,42,חבר ועדה
1604,20,23673,עמר,בר לב,זכר,,,42,חבר ועדה
1605,20,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
1606,20,30081,טלי,פלוסקוב,נקבה,,,67,"מ""מ חבר ועדה"
1607,20,11835,אורי,מקלב,זכר,,,42,חבר ועדה
1608,20,30121,עודד,פורר,זכר,,,42,חבר ועדה
1609,20,23565,מרב,מיכאלי,נקבה,,,66,חברת ועדה
1610,20,23653,מיכל,רוזין,נקבה,,,66,חברת ועדה
1611,20,23673,עמר,בר לב,זכר,,,67,"מ""מ חבר ועדה"
1612,20,30069,יוסף,ג'בארין,זכר,,,42,חבר ועדה
1613,20,23597,מאיר,כהן,זכר,,,42,חבר ועדה
1614,20,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
1615,20,1068,ניסן,סלומינסקי,זכר,,,41,"יו""ר ועדה"
1616,20,2178,זאב בנימין,בגין,זכר,,,42,חבר ועדה
1617,20,23565,מרב,מיכאלי,נקבה,,,66,חברת ועדה
1618,20,23591,אלעזר,שטרן,זכר,,,42,חבר ועדה
1619,20,23553,שולי,מועלם-רפאלי,נקבה,,,67,"מ""מ חבר ועדה"
1620,20,30081,טלי,פלוסקוב,נקבה,,,66,חברת ועדה
1621,20,526,משה,גפני,זכר,,,42,חבר ועדה
1622,20,488,יצחק,וקנין,זכר,,,42,חבר ועדה
1623,20,30058,מכלוף מיקי,זוהר,זכר,,,42,חבר ועדה
1624,20,23569,מיקי,רוזנטל,זכר,,,42,חבר ועדה
1625,20,503,אילן,גילאון,זכר,,,42,חבר ועדה
1626,20,965,בנימין,נתניהו,זכר,,,49,"מ""מ שר"
1627,20,23564,דוד,אמסלם,זכר,,,30,יושב–ראש הקואליציה
1628,20,30121,עודד,פורר,זכר,,,42,חבר ועדה
1629,20,30121,עודד,פורר,זכר,,,41,"יו""ר ועדה"
1630,20,30300,אמיר,אוחנה,זכר,,,42,חבר ועדה
1631,20,23568,איציק,שמולי,זכר,,,42,חבר ועדה
1632,20,1061,ג'מאל,זחאלקה,זכר,,,42,חבר ועדה
1633,20,30057,יואב,קיש,זכר,,,42,חבר ועדה
1634,20,30057,יואב,קיש,זכר,,,41,"יו""ר ועדה"
1635,20,23641,יעקב,אשר,זכר,,,42,חבר ועדה
1636,20,4416,דב,חנין,זכר,,,42,חבר ועדה
1637,20,23598,יעקב,פרי,זכר,,,42,חבר ועדה
1638,20,23652,עיסאווי,פריג',זכר,,,42,חבר ועדה
1639,20,445,איתן,כבל,זכר,,,42,חבר ועדה
1640,20,4412,רוברט,אילטוב,זכר,,,42,חבר ועדה
1641,20,28513,יואב,בן צור,זכר,,,42,חבר ועדה
1642,20,23553,שולי,מועלם-רפאלי,נקבה,,,66,חברת ועדה
1643,20,30095,אברהם,נגוסה,זכר,,,42,חבר ועדה
1644,20,30084,רועי,פולקמן,זכר,,,42,חבר ועדה
1645,20,30065,איילת,נחמיאס ורבין,נקבה,,,66,חברת ועדה
1646,20,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
1647,20,1068,ניסן,סלומינסקי,זכר,,,41,"יו""ר ועדה"
1648,20,2178,זאב בנימין,בגין,זכר,,,42,חבר ועדה
1649,20,30081,טלי,פלוסקוב,נקבה,,,66,חברת ועדה
1650,20,30061,רויטל,סויד,נקבה,,,66,חברת ועדה
1651,20,30121,עודד,פורר,זכר,,,42,חבר ועדה
1652,20,23653,מיכל,רוזין,נקבה,,,66,חברת ועדה
1653,20,526,משה,גפני,זכר,,,42,חבר ועדה
1654,20,488,יצחק,וקנין,זכר,,,42,חבר ועדה
1655,20,30058,מכלוף מיקי,זוהר,זכר,,,42,חבר ועדה
1656,20,23632,מיקי,לוי,זכר,,,42,חבר ועדה
1657,20,23569,מיקי,רוזנטל,זכר,,,42,חבר ועדה
1658,20,560,אחמד,טיבי,זכר,,,42,חבר ועדה
1659,20,23597,מאיר,כהן,זכר,,,42,חבר ועדה
1660,20,30081,טלי,פלוסקוב,נקבה,,,66,חברת ועדה
1661,20,30068,עבד אל חכים,חאג' יחיא,זכר,,,42,חבר ועדה
1662,20,503,אילן,גילאון,זכר,,,42,חבר ועדה
1663,20,23534,מרדכי,יוגב,זכר,,,42,חבר ועדה
1664,20,30057,יואב,קיש,זכר,,,42,חבר ועדה
1665,20,528,יעקב,ליצמן,זכר,,,40,סגן שר
1666,20,30057,יואב,קיש,זכר,,,42,חבר ועדה
1667,20,1061,ג'מאל,זחאלקה,זכר,,,42,חבר ועדה
1668,20,30520,ג'מעה,אזברגה,זכר,,,42,חבר ועדה
1669,20,12952,אורלי,לוי אבקסיס,נקבה,913,"חה""כ אורלי לוי-אבקסיס",48,"יו""ר סיעה"
1670,20,30099,איל,בן ראובן,זכר,,,42,חבר ועדה
1671,20,30057,יואב,קיש,זכר,,,41,"יו""ר ועדה"
1672,20,30058,מכלוף מיקי,זוהר,זכר,,,42,חבר ועדה
1673,20,30058,מכלוף מיקי,זוהר,זכר,,,41,"יו""ר ועדה"
1674,20,23565,מרב,מיכאלי,נקבה,,,66,חברת ועדה
1675,20,23568,איציק,שמולי,זכר,,,42,חבר ועדה
1676,20,2178,זאב בנימין,בגין,זכר,,,42,חבר ועדה
1677,20,23564,דוד,אמסלם,זכר,,,42,חבר ועדה
1678,20,30554,סאלח,סעד,זכר,,,42,חבר ועדה
1679,20,30057,יואב,קיש,זכר,,,42,חבר ועדה
1680,20,30057,יואב,קיש,זכר,,,41,"יו""ר ועדה"
1681,20,28513,יואב,בן צור,זכר,,,42,חבר ועדה
1682,20,30055,בצלאל,סמוטריץ',זכר,,,42,חבר ועדה
1683,20,23651,תמר,זנדברג,נקבה,,,66,חברת ועדה
1684,20,23596,יעל,גרמן,נקבה,,,66,חברת ועדה
1685,20,12938,חמד,עמאר,זכר,,,42,חבר ועדה
1686,20,22151,אכרם,חסון,זכר,,,42,חבר ועדה
1687,20,23642,טלב,אבו עראר,זכר,,,42,חבר ועדה
1688,20,30289,יעל,כהן-פארן,נקבה,,,66,חברת ועדה
1689,20,23641,יעקב,אשר,זכר,,,42,חבר ועדה
1690,20,4395,אבי,דיכטר,זכר,,,42,חבר ועדה
1691,20,4395,אבי,דיכטר,זכר,,,41,"יו""ר ועדה"
1692,20,557,עמיר,פרץ,זכר,,,42,חבר ועדה
1693,20,23600,עפר,שלח,זכר,,,42,חבר ועדה
1694,20,4412,רוברט,אילטוב,זכר,,,42,חבר ועדה
1695,20,30300,אמיר,אוחנה,זכר,,,42,חבר ועדה
1696,20,30078,אלי,אלאלוף,זכר,,,42,חבר ועדה
1697,20,23597,מאיר,כהן,זכר,,,42,חבר ועדה
1698,20,30102,מירב,בן ארי,נקבה,,,66,חברת ועדה
1699,20,23534,מרדכי,יוגב,זכר,,,42,חבר ועדה
1700,20,23570,מיכל,בירן,נקבה,,,66,חברת ועדה
1701,20,30094,נאוה,בוקר,נקבה,,,66,חברת ועדה
1702,20,30289,יעל,כהן-פארן,נקבה,,,66,חברת ועדה
1703,20,30062,זוהיר,בהלול,זכר,,,42,חבר ועדה
1704,20,30074,חיים,ילין,זכר,,,67,"מ""מ חבר ועדה"
1705,20,965,בנימין,נתניהו,זכר,,,39,שר
1706,20,30074,חיים,ילין,זכר,,,42,חבר ועדה
1707,20,30098,אורן אסף,חזן,זכר,,,42,חבר ועדה
1708,20,30098,אורן אסף,חזן,זכר,,,42,חבר ועדה
1709,20,560,אחמד,טיבי,זכר,,,42,חבר ועדה
1710,20,560,אחמד,טיבי,זכר,,,41,"יו""ר ועדה"
1711,20,30058,מכלוף מיקי,זוהר,זכר,,,42,חבר ועדה
1712,20,23564,דוד,אמסלם,זכר,,,42,חבר ועדה
1713,20,23558,דוד,ביטן,זכר,,,42,חבר ועדה
1714,20,28513,יואב,בן צור,זכר,,,42,חבר ועדה
1715,20,1057,ישראל,אייכלר,זכר,,,42,חבר ועדה
1716,20,30520,ג'מעה,אזברגה,זכר,,,42,חבר ועדה
1717,20,30095,אברהם,נגוסה,זכר,,,42,חבר ועדה
1718,20,503,אילן,גילאון,זכר,,,42,חבר ועדה
1719,20,23568,איציק,שמולי,זכר,,,42,חבר ועדה
1720,20,9615,יחיאל חיליק,בר,זכר,,,42,חבר ועדה
1721,20,9615,יחיאל חיליק,בר,זכר,,,42,חבר ועדה
1722,20,23534,מרדכי,יוגב,זכר,,,41,"יו""ר ועדה"
1723,20,30099,איל,בן ראובן,זכר,,,42,חבר ועדה
1724,20,28513,יואב,בן צור,זכר,,,42,חבר ועדה
1725,20,23653,מיכל,רוזין,נקבה,,,67,"מ""מ חבר ועדה"
1726,20,30102,מירב,בן ארי,נקבה,,,66,חברת ועדה
1727,20,30102,מירב,בן ארי,נקבה,,,66,חברת ועדה
1728,20,9615,יחיאל חיליק,בר,זכר,,,42,חבר ועדה
1729,20,23635,פנינה,תמנו,נקבה,,,61,חברת הכנסת
1730,20,30588,ואאל,יונס,זכר,,,43,חבר הכנסת
1731,20,4405,שלי,יחימוביץ',נקבה,,,66,חברת ועדה
1732,20,4405,שלי,יחימוביץ',נקבה,,,41,"יו""ר ועדה"
1733,20,4395,אבי,דיכטר,זכר,,,42,חבר ועדה
1734,20,4395,אבי,דיכטר,זכר,,,41,"יו""ר ועדה"
1735,20,30059,ענת,ברקו,נקבה,,,66,חברת ועדה
1736,20,4412,רוברט,אילטוב,זכר,,,42,חבר ועדה
1737,20,28513,יואב,בן צור,זכר,,,42,חבר ועדה
1738,20,557,עמיר,פרץ,זכר,,,42,חבר ועדה
1739,20,23673,עמר,בר לב,זכר,,,42,חבר ועדה
1740,20,23600,עפר,שלח,זכר,,,42,חבר ועדה
1741,20,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
1742,20,2178,זאב בנימין,בגין,זכר,,,42,חבר ועדה
1743,20,30081,טלי,פלוסקוב,נקבה,,,66,חברת ועדה
1744,20,11835,אורי,מקלב,זכר,,,42,חבר ועדה
1745,20,30069,יוסף,ג'בארין,זכר,,,42,חבר ועדה
1746,20,23596,יעל,גרמן,נקבה,,,66,חברת ועדה
1747,20,23653,מיכל,רוזין,נקבה,,,66,חברת ועדה
1748,20,30082,יפעת,שאשא ביטון,נקבה,,,66,חברת ועדה
1749,20,30082,יפעת,שאשא ביטון,נקבה,,,41,"יו""ר ועדה"
1750,20,11835,אורי,מקלב,זכר,,,42,חבר ועדה
1751,20,30065,איילת,נחמיאס ורבין,נקבה,,,66,חברת ועדה
1752,20,23631,קארין,אלהרר,נקבה,,,66,חברת ועדה
1753,20,30057,יואב,קיש,זכר,,,42,חבר ועדה
1754,20,23553,שולי,מועלם-רפאלי,נקבה,,,66,חברת ועדה
1755,20,30121,עודד,פורר,זכר,,,42,חבר ועדה
1756,20,30470,מיכאל,מלכיאלי,זכר,,,42,חבר ועדה
1757,20,23653,מיכל,רוזין,נקבה,,,66,חברת ועדה
1758,20,23596,יעל,גרמן,נקבה,,,66,חברת ועדה
1759,20,30555,לאה,פדידה,נקבה,,,66,חברת ועדה
1760,20,23564,דוד,אמסלם,זכר,,,42,חבר ועדה
1761,20,23564,דוד,אמסלם,זכר,,,41,"יו""ר ועדה"
1762,20,30058,מכלוף מיקי,זוהר,זכר,,,42,חבר ועדה
